taxon_full_name,genus,species,infra_rank,infra_name,hybrid,cultivar,prov_type,orig_lat,orig_long,country,state,county,municipality,locality,assoc_sp,acc_num,lin_num,orig_source,rec_as,num_indiv,germ_type,garden_loc,coll_num,coll_name,coll_year,taxon_verif,notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corylus americana Marsh.,Corylus,americana,,,,,U,A,Corylus americana,,,,,,,2008-0722,,Natural Landscapes Nursery,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Corylus americana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MERRIFIELD,,Merrifield Garden Center,,Merrifield,,Plant (plant),,,,,,,,,,,,,,2016-12-19,P,Planting,,,,,,,,,,,,,BP•,BP,Bartholdi Park,,7,,,,,Existing,M,Moved,2017-04-07,jal,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,0B1A9D5C-B28D-417E-8ABD-BDCF46722283,88407216-1DCB-47E3-91A9-6996627F2AF7,,jal,4/7/2017 12:00:00 AM,jal,4/7/2017 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Rosanae,Fagales,Betulaceae,,,,,,American hazelnut,,,,,,,,,,,,,American hazelnut,American hazelnut (English),American hazelnut
Corylus americana Marsh.,Corylus,americana,,,,,U,A,Corylus americana,,,,,,,2017-0146,,Merrifield Garden Center,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Corylus americana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MERRIFIELD,,Merrifield Garden Center,,Merrifield,,Plant (plant),,,,,,,,,,,,,,2016-12-19,P,Planting,,,,,,,,,,,,,BP•,BP,Bartholdi Park,,7,,,,,Existing,M,Moved,2017-04-07,jal,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,A6B01BD1-C2E5-4E4E-A1A7-EBDE4AC67CC7,A5513CF4-DFA0-4C67-A7EB-578E7A3E9F41,,jal,4/7/2017 12:00:00 AM,jal,4/7/2017 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Rosanae,Fagales,Betulaceae,,,,,,American hazelnut,,,,,,,,,,,,,American hazelnut,American hazelnut (English),American hazelnut
Diospyros texana Scheele,Diospyros,texana,,,,,G,A,Diospyros texana,,,,,,,2017-0147,,Merrifield Garden Center,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Diospyros texana. Male.,,,,,,,Recd.size: 15 gal.,,,,,,,,,,,,,,,,,,,,,,,,,,,NATIVE TEXAS NURSERY,,Native Texas Nursery,,Native Texas Nursery,,Plant (plant),,,,,,,,,,,,,,2003-04-01,P,Planting,,,,,,,,,,,,,WC•,WC,West Courtyard,,6,,,,,Existing,I,Inspected,2012-08-13,wbm,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCPL,1,OK,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,210739AC-8957-4201-8376-FDC0C5265E95,92820775-0A00-456E-864E-4286CF08CD77,Per inventory,dsl,7/13/2005 12:00:00 AM,dsl,7/13/2005 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,Texas persimmon,chapote,,,,,,,,,,,,"Texas persimmon, chapote",Texas persimmon (English); chapote (Spanish),Texas persimmon
Diospyros texana Scheele,Diospyros,texana,,,,,G,A,Diospyros texana,,,,,,,2005-0561,,Native Texas Nursery,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Diospyros texana,,,,,,,Recd.size: 10 gal.,,,,,,,,,,,,,,,,,,,,,,,,,,,NATIVE TEXAS NURSERY,,Native Texas Nursery,,Native Texas Nursery,,Plant (plant),,,,,,,,,,,,,,2003-04-01,P,Planting,,,,,,,,,,,,,WC•,WC,West Courtyard,,5,,,,,Existing,I,Inspected,2012-09-10,wbm,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCPL,1,OK,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,DD12D0B1-FF5A-45E3-BE87-388FFE03D799,0EF6A98D-9C20-4B83-A52E-71A72914D302,Per inventory,dsl,9/28/2005 12:00:00 AM,dsl,9/28/2005 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,Texas persimmon,chapote,,,,,,,,,,,,"Texas persimmon, chapote",Texas persimmon (English); chapote (Spanish),Texas persimmon
Diospyros virginiana L.,Diospyros,virginiana,,,,,G,A,Diospyros virginiana,,,,,,,2005-0629,,Native Texas Nursery,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lane, Dayna",2007-09-05,,,,Recd. as: Diospyros virginiana 'Ruby',,,,,,,"Recd.size: 6"" cal.",,,,,,,,,,,,,,,,,,,,,,,,,,,GILMORE PLANT & BULB,,Gilmore Plant and Bulb,,Gilmore Plant & Bulb,,Plant (plant),,,,,,,,,,,,,,2006-03-03,P,Planting,,,,,,,,,,,,,NG•,NG,The National Garden,,15,,,,,Existing,I,Inspected,2007-09-05,wbm,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,D15C279E-BC7C-40DA-A443-F7B592E127A8,5A05FD49-C5FA-4E81-965C-56D3A255C9BD,,kpw,3/6/2006 12:00:00 AM,kpw,3/6/2006 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,common persimmon,,,,,,,,,,,,,common persimmon,common persimmon (English),common persimmon
Diospyros virginiana L.,Diospyros,virginiana,,,,,G,A,Diospyros virginiana,,,,,,,2006-0143,,Gilmore Plant and Bulb,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lane, Dayna",2007-09-05,,,,Recd. as: Diospyros virginiana 'Ruby',,,,,,,"Recd.size: 6"" cal.",,,,,,,,,,,,,,,,,,,,,,,,,,,GILMORE PLANT & BULB,,Gilmore Plant and Bulb,,Gilmore Plant & Bulb,,Plant (plant),,,,,,,,,,,,,,2006-03-03,P,Planting,,,,,,,,,,,,,NG•,NG,The National Garden,,23,,,,,Existing,I,Inspected,2012-04-10,kpw,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,75B7159E-298C-418D-9C43-0E4E67B15C86,DAE65573-D324-4773-A72F-55A0D5ADB733,,kpw,3/6/2006 12:00:00 AM,kpw,3/6/2006 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,common persimmon,,,,,,,,,,,,,common persimmon,common persimmon (English),common persimmon
Diospyros virginiana L.,Diospyros,virginiana,,,,,G,A,Diospyros virginiana,,,,,,,2006-0144,,Gilmore Plant and Bulb,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lane, Dayna",2007-09-05,,,,Recd. as: Diospyros virginiana 'Ruby',,,,,,,"Recd.size: 6"" cal.",,,,,,,,,,,,,,,,,,,,,,,,,,,GILMORE PLANT & BULB,,Gilmore Plant and Bulb,,Gilmore Plant & Bulb,,Plant (plant),,,,,,,,,,,,,,2006-03-03,P,Planting,,,,,,,,,,,,,NG•,NG,The National Garden,,23,,,,,Existing,I,Inspected,2012-04-10,kpw,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,EFC076B7-C844-4B24-BAEE-02F8A858E04C,69EF5D73-95A8-487A-9260-CBECC0973E1A,,kpw,3/6/2006 12:00:00 AM,kpw,3/6/2006 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,common persimmon,,,,,,,,,,,,,common persimmon,common persimmon (English),common persimmon
Diospyros virginiana L.,Diospyros,virginiana,,,,,W,A,Diospyros virginiana,,,,,,,2006-0145,,Gilmore Plant and Bulb,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery Co., Maryland.",?,0000,,,,Recd. as: Diospyros virginiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MCLAUGHLIN, WILLIAM",,William B. McLaughlin,,William McLaughlin,,Seed (prop. mat.),,,,,,,,,,,,,,2007-03-30,P,Planting,,,,,,,,,,,,,NG•,NG,The National Garden,,23,,,,,Existing,I,Inspected,2012-04-10,kpw,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,F2D2722B-CA56-49DB-9DC8-BF04388C48D1,B79323C8-CE60-471E-9B5C-6BE45DB45547,,kpw,4/24/2007 12:00:00 AM,kpw,4/24/2007 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,common persimmon,,,,,,,,,,,,,common persimmon,common persimmon (English),common persimmon
Diospyros sandwicensis (A.DC.) Fosberg,Diospyros,sandwicensis,,,,,G,A,Diospyros sandwicensis,,,,,,,2007-0477,,William B. McLaughlin,Seed (prop. mat.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Diospyros sandwicensis,,,,,,,Recd.size: 3 gal.,,,,,,,,,,,,,,,,,,,,,,,,,,,SMITHSONIAN,,Smithsonian Institution,,Smithsonian,,Plant (plant),,,,,,,,,,,,,,2013-05-28,P,Planting,,,,,,,,,,,,,PF•,PF,Production Facility,,,,,,,Existing,I,Inspected,2013-05-28,wbm,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,F4E04EC3-21A6-4F41-B944-953479C6DAC9,9856738A-08D6-4011-A12D-7A485C3AC749,,kpw,9/13/2013 12:00:00 AM,kpw,9/13/2013 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,lama,,,,,,,,,,,,,lama,lama (English),lama
Diospyros digyna Jacq.,Diospyros,digyna,,,,,U,A,Diospyros digyna,,,,,,,2013-0613,,Smithsonian Institution,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Diospyros digyna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOP TROPICALS,,Top Tropicals,,Top Tropicals,,Plant (plant),,,,,,,,,,,,,,2015-04-02,P,Planting,,,,,,,,,,,,,PF•,PF,Production Facility,,,,,,,Existing,P,Planted,2015-04-02,jal,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,85491B5D-7D87-423D-A0D8-DAD5CC16C30C,425DCEE0-7A8C-4B51-8F16-9938C0DBD4F2,,jal,4/16/2015 12:00:00 AM,jal,4/16/2015 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,black sapote,,,,,,,,,,,,,black sapote,black sapote (English),black sapote
Diospyros virginiana L. 'Meader',Diospyros,virginiana,,,,'Meader',U,A,Diospyros virginiana 'Meader',,,,,,,2015-0114,,Top Tropicals,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Diospyros virginiana 'Meader',,,,,,,Recd.size: 6 gal.,,,,,,,,,,,,,,,,,,,,,,,,,,,BEHNKE NURSERIES,,Behnke Nurseries Co.,,Behnke Nurseries,,Plant (plant),,,,,,,,,,,,,,2016-05,P,Planting,,,,,,,,,,,,,BP•,BP,Bartholdi Park,,7,,,,,Existing,M,Moved,2017-04-07,jal,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,077DC27C-DEA7-41EF-9002-F3983EE7E11D,7B29F94A-DDD1-47D2-B613-B773271D7DA9,,jal,7/12/2016 12:00:00 AM,jal,7/12/2016 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,common persimmon,,,,,,,,,,,,,common persimmon,common persimmon (English),common persimmon
Diospyros kaki Thunb.,Diospyros,kaki,,,,,G,A,Diospyros kaki,,,,,,,2016-0385,,Behnke Nurseries Co.,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,?,2020-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USBG,,United States Botanic Garden,,United States Botanic Garden,,Plant (plant),,,,,,,,,,,,,,,P,Planting,,,,,,,,,,,,,PF•,PF,Production Facility,,,,,,,Existing,Inv,Inspected - Inventory,2020-08-31,jal,,1,,,,,,,,,,,,,,,,38.818105,-77.016142,38.818105,-77.016142,,,,,,13,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,0d047789-b6ee-454e-b0da-f5eb293bd2ff,992b925e-3c0e-4765-9667-a1e20bd64a6d,#1,jal,8/31/2020 9:29:10 AM,jal,8/31/2020 9:29:12 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,Chinese persimmon,,,,,,,,,,,,,Chinese persimmon,Chinese persimmon (English),Chinese persimmon
Diospyros kaki Thunb.,Diospyros,kaki,,,,,G,A,Diospyros kaki,,,,,,,2020-0468,,United States Botanic Garden,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,?,2020-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USBG,,United States Botanic Garden,,United States Botanic Garden,,Plant (plant),,,,,,,,,,,,,,,P,Planting,,,,,,,,,,,,,PF•,PF,Production Facility,,,,,,,Existing,Inv,Inspected - Inventory,2020-08-31,jal,,1,,,,,,,,,,,,,,,,38.818165,-77.016048,38.818165,-77.016048,,,,,,13,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,67788054-5f9e-4e29-88de-241ea92733ce,4ece3b2a-5b85-420e-9293-fda75b2d5876,#2,jal,8/31/2020 9:32:58 AM,jal,8/31/2020 9:32:59 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,Chinese persimmon,,,,,,,,,,,,,Chinese persimmon,Chinese persimmon (English),Chinese persimmon
Diospyros kaki Thunb.,Diospyros,kaki,,,,,G,A,Diospyros kaki,,,,,,,2020-0469,,United States Botanic Garden,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,?,2020-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USBG,,United States Botanic Garden,,United States Botanic Garden,,Plant (plant),,,,,,,,,,,,,,,P,Planting,,,,,,,,,,,,,PF•,PF,Production Facility,,,,,,,Existing,Inv,Inspected - Inventory,2020-08-31,jal,,1,,,,,,,,,,,,,,,,38.818105,-77.016142,38.818105,-77.016142,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,d41af78c-87ce-4700-8cae-72915560bd85,3903e5b3-cd34-459e-80d4-a19120fd447d,#3,jal,8/31/2020 9:50:37 AM,jal,8/31/2020 9:50:38 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,Chinese persimmon,,,,,,,,,,,,,Chinese persimmon,Chinese persimmon (English),Chinese persimmon
Diospyros virginiana L.,Diospyros,virginiana,,,,,G,A,Diospyros virginiana,,,,,,,2020-0470,,United States Botanic Garden,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,?,2020-09-09,,,,PF Grounds. #66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USBG,,United States Botanic Garden,,United States Botanic Garden,,Plant (plant),,,,,,,,,,,,,,,P,Planting,,,,,,,,,,,,,PF•,PF,Production Facility,,,,,,,Existing,Inv,Inspected - Inventory,2020-09-09,jal,,1,,,,,,,,,,,,,,,,38.819839,-77.0159,38.819839,-77.0159,,,,,,9.5,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,052eff8b-bf24-4a66-9821-e1927477a7ec,b615d209-6a75-4d7e-86a3-e14d5436d99a,#66,jal,9/9/2020 8:25:35 AM,jal,9/9/2020 8:25:36 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,common persimmon,,,,,,,,,,,,,common persimmon,common persimmon (English),common persimmon
Diospyros virginiana L.,Diospyros,virginiana,,,,,G,A,Diospyros virginiana,,,,,,,2020-0534,,United States Botanic Garden,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,?,2020-09-09,,,,PF Grounds. #67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USBG,,United States Botanic Garden,,United States Botanic Garden,,Plant (plant),,,,,,,,,,,,,,,P,Planting,,,,,,,,,,,,,PF•,PF,Production Facility,,,,,,,Existing,Inv,Inspected - Inventory,2020-09-09,jal,,1,,,,,,,,,,,,,,,,38.819837,-77.015912,38.819837,-77.015912,,,,,,9.2,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,739749e3-6b06-4ee6-b708-454fe73d528d,830bcf4e-eec9-4b34-953f-f010640ca4fc,#67,jal,9/9/2020 8:28:26 AM,jal,9/9/2020 8:28:28 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,common persimmon,,,,,,,,,,,,,common persimmon,common persimmon (English),common persimmon
Diospyros virginiana L.,Diospyros,virginiana,,,,,G,A,Diospyros virginiana,,,,,,,2020-0535,,United States Botanic Garden,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,?,2020-09-09,,,,PF Grounds. #68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USBG,,United States Botanic Garden,,United States Botanic Garden,,Plant (plant),,,,,,,,,,,,,,,P,Planting,,,,,,,,,,,,,PF•,PF,Production Facility,,,,,,,Existing,Inv,Inspected - Inventory,2020-09-09,jal,,1,,,,,,,,,,,,,,,,38.8198,-77.01593,38.8198,-77.01593,,,,,,9.2,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,250a6ba7-7a9c-4436-be63-293658355c09,ca8a4974-8310-4bab-9978-4270fdfb118d,#68,jal,9/9/2020 8:30:42 AM,jal,9/9/2020 8:30:43 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,common persimmon,,,,,,,,,,,,,common persimmon,common persimmon (English),common persimmon
Diospyros virginiana L.,Diospyros,virginiana,,,,,G,A,Diospyros virginiana,,,,,,,2020-0536,,United States Botanic Garden,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,?,2020-09-09,,,,PF Grounds. #70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USBG,,United States Botanic Garden,,United States Botanic Garden,,Plant (plant),,,,,,,,,,,,,,,P,Planting,,,,,,,,,,,,,PF•,PF,Production Facility,,,,,,,Existing,Inv,Inspected - Inventory,2020-09-09,jal,,1,,,,,,,,,,,,,,,,38.819744,-77.01583,38.819744,-77.01583,,,,,,9.8,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,a04a9107-5188-4fa3-b1a9-b60708d47ebf,d01d0987-cfad-4d88-bb93-06365c5ce17f,#70,jal,9/9/2020 8:34:54 AM,jal,9/9/2020 8:34:55 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,common persimmon,,,,,,,,,,,,,common persimmon,common persimmon (English),common persimmon
Diospyros texana Scheele,Diospyros,texana,,,,,G,A,Diospyros texana,,,,,,,2020-0538,,United States Botanic Garden,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Diospyros texana. Male.,,,,,,,Recd.size: 15 gal.,,,,,,,,,,,,,,,,,,,,,,,,,,,NATIVE TEXAS NURSERY,,Native Texas Nursery,,Native Texas Nursery,,Plant (plant),,,,,,,,,,,,,,2003-04-01,P,Planting,,,,,,,,,,,,,WC•,WC,West Courtyard,,6,,,,,Existing,I,Inspected,2012-08-13,wbm,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCPL,1,OK,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,210739AC-8957-4201-8376-FDC0C5265E95,92820775-0A00-456E-864E-4286CF08CD77,Per inventory,dsl,7/13/2005 12:00:00 AM,dsl,7/13/2005 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,Texas persimmon,chapote,,,,,,,,,,,,"Texas persimmon, chapote",Texas persimmon (English); chapote (Spanish),Texas persimmon
Diospyros texana Scheele,Diospyros,texana,,,,,G,A,Diospyros texana,,,,,,,2007-0924,,Edible Landscaping,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0000,,,,Recd. as: Diospyros texana,,,,,,,Recd.size: 10 gal.,,,,,,,,,,,,,,,,,,,,,,,,,,,NATIVE TEXAS NURSERY,,Native Texas Nursery,,Native Texas Nursery,,Plant (plant),,,,,,,,,,,,,,2003-04-01,P,Planting,,,,,,,,,,,,,WC•,WC,West Courtyard,,5,,,,,Existing,I,Inspected,2012-09-10,wbm,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCPL,1,OK,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,DD12D0B1-FF5A-45E3-BE87-388FFE03D799,0EF6A98D-9C20-4B83-A52E-71A72914D302,Per inventory,dsl,9/28/2005 12:00:00 AM,dsl,9/28/2005 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,Texas persimmon,chapote,,,,,,,,,,,,"Texas persimmon, chapote",Texas persimmon (English); chapote (Spanish),Texas persimmon
Diospyros virginiana L.,Diospyros,virginiana,,,,,G,A,Diospyros virginiana,,,,,,,2007-0925,,Edible Landscaping,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lane, Dayna",2007-09-05,,,,Recd. as: Diospyros virginiana 'Ruby',,,,,,,"Recd.size: 6"" cal.",,,,,,,,,,,,,,,,,,,,,,,,,,,GILMORE PLANT & BULB,,Gilmore Plant and Bulb,,Gilmore Plant & Bulb,,Plant (plant),,,,,,,,,,,,,,2006-03-03,P,Planting,,,,,,,,,,,,,NG•,NG,The National Garden,,15,,,,,Existing,I,Inspected,2007-09-05,wbm,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,D15C279E-BC7C-40DA-A443-F7B592E127A8,5A05FD49-C5FA-4E81-965C-56D3A255C9BD,,kpw,3/6/2006 12:00:00 AM,kpw,3/6/2006 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,common persimmon,,,,,,,,,,,,,common persimmon,common persimmon (English),common persimmon
Diospyros virginiana L.,Diospyros,virginiana,,,,,G,A,Diospyros virginiana,,,,,,,2010-0174,,Forest Farm,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lane, Dayna",2007-09-05,,,,Recd. as: Diospyros virginiana 'Ruby',,,,,,,"Recd.size: 6"" cal.",,,,,,,,,,,,,,,,,,,,,,,,,,,GILMORE PLANT & BULB,,Gilmore Plant and Bulb,,Gilmore Plant & Bulb,,Plant (plant),,,,,,,,,,,,,,2006-03-03,P,Planting,,,,,,,,,,,,,NG•,NG,The National Garden,,23,,,,,Existing,I,Inspected,2012-04-10,kpw,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,75B7159E-298C-418D-9C43-0E4E67B15C86,DAE65573-D324-4773-A72F-55A0D5ADB733,,kpw,3/6/2006 12:00:00 AM,kpw,3/6/2006 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,common persimmon,,,,,,,,,,,,,common persimmon,common persimmon (English),common persimmon
Diospyros virginiana L.,Diospyros,virginiana,,,,,G,A,Diospyros virginiana,,,,,,,2012-0109,,Waverly Farm,Plant (plant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lane, Dayna",2007-09-05,,,,Recd. as: Diospyros virginiana 'Ruby',,,,,,,"Recd.size: 6"" cal.",,,,,,,,,,,,,,,,,,,,,,,,,,,GILMORE PLANT & BULB,,Gilmore Plant and Bulb,,Gilmore Plant & Bulb,,Plant (plant),,,,,,,,,,,,,,2006-03-03,P,Planting,,,,,,,,,,,,,NG•,NG,The National Garden,,23,,,,,Existing,I,Inspected,2012-04-10,kpw,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed,Allowed,,,Allowed,Allowed,,,Allowed,Allowed,,,,,,,,,,,,,,,EFC076B7-C844-4B24-BAEE-02F8A858E04C,69EF5D73-95A8-487A-9260-CBECC0973E1A,,kpw,3/6/2006 12:00:00 AM,kpw,3/6/2006 12:00:00 AM,[vascular plants],Equisetopsida,Magnoliidae,Asteranae,Ericales,Ebenaceae,,,,,,common persimmon,,,,,,,,,,,,,common persimmon,common persimmon (English),common persimmon
